date,hour,channel,revenue,checks,paid_checks,AOV
2026-02-21,12,Delivery,4317.15,3,3,1439.05
2026-02-21,14,Aggregator,9746.099999999999,4,4,2436.5249999999996
2026-02-21,14,Delivery,3483.3,1,1,3483.3
2026-02-21,17,Pickup,5814.0,3,3,1938.0
2026-02-21,17,Delivery,14000.349999999999,4,4,3500.0874999999996
2026-02-21,17,Aggregator,10388.7,4,4,2597.175
2026-02-21,18,Aggregator,10641.149999999998,4,4,2660.2874999999995
2026-02-21,18,Delivery,18070.15,5,5,3614.03
2026-02-21,19,Aggregator,7336.349999999999,3,3,2445.45
2026-02-21,19,Delivery,6615.549999999999,4,4,1653.8874999999998
2026-02-21,19,Pickup,5525.85,3,3,1841.95
2026-02-22,21,Delivery,17100.3,8,7,2442.9
2026-02-21,9,Restaurant,13343.3,7,7,1906.185714285714
2026-02-21,10,Restaurant,50346.775,16,16,3146.6734375
2026-02-21,11,Restaurant,24948.35,12,11,2268.031818181818
2026-02-21,13,Restaurant,46406.6,7,7,6629.5142857142855
2026-02-21,15,Restaurant,36880.225,11,9,4097.802777777778
2026-02-21,16,Restaurant,108196.075,15,15,7213.071666666667
2026-02-21,20,Restaurant,20187.2025,7,6,3364.53375
2026-02-21,21,Restaurant,17161.5,5,5,3432.3
2026-02-21,22,Restaurant,9163.0,7,4,2290.75
2026-02-22,2,Delivery,1247.8,1,1,1247.8
2026-02-22,10,Aggregator,8103.049999999999,4,4,2025.7624999999998
2026-02-22,10,Delivery,5230.05,2,2,2615.025
2026-02-22,13,Aggregator,8457.925,3,3,2819.308333333333
2026-02-22,13,Pickup,5984.0,2,2,2992.0
2026-02-22,15,Delivery,3576.8,2,2,1788.4
2026-02-22,15,Aggregator,13127.399999999998,6,6,2187.8999999999996
2026-02-22,21,Aggregator,5133.15,2,2,2566.575
2026-02-22,9,Restaurant,17493.0,5,5,3498.6
2026-02-22,11,Restaurant,21284.85,9,9,2364.983333333333
2026-02-22,12,Restaurant,20759.975000000002,6,6,3459.995833333334
2026-02-22,14,Restaurant,65423.649999999994,14,14,4673.117857142856
2026-02-22,15,Banquet,128647.5,1,1,128647.5
2026-02-22,16,Restaurant,74078.34999999999,15,14,5291.310714285713
2026-02-22,17,Restaurant,67073.5,10,10,6707.35
2026-02-22,18,Restaurant,34907.8,8,8,4363.475
2026-02-22,19,Restaurant,70832.20000000001,12,12,5902.683333333334
2026-02-22,20,Restaurant,56388.15,11,11,5126.195454545455
2026-02-23,10,Delivery,3653.3,2,2,1826.65
2026-02-23,15,Delivery,18734.0,7,7,2676.285714285714
2026-02-23,15,Pickup,5729.0,2,2,2864.5
2026-02-23,15,Aggregator,15705.449999999999,7,7,2243.635714285714
2026-02-23,18,Aggregator,14496.749999999998,4,4,3624.1874999999995
2026-02-23,18,Pickup,2116.5,1,1,2116.5
2026-02-23,18,Delivery,10919.1,5,5,2183.82
2026-02-23,19,Aggregator,11177.5,5,5,2235.5
2026-02-23,19,Pickup,2810.1000000000004,2,2,1405.0500000000002
2026-02-23,21,Aggregator,5232.599999999999,2,2,2616.2999999999997
2026-02-23,9,Restaurant,13504.375,5,5,2700.875
2026-02-23,11,Restaurant,42446.024999999994,12,12,3537.1687499999994
2026-02-23,12,Restaurant,81130.80000000002,14,13,6240.830769230771
2026-02-23,13,Restaurant,65909.85,13,11,5991.804545454546
2026-02-23,14,Restaurant,48145.7,7,7,6877.957142857143
2026-02-23,16,Restaurant,77599.05,13,13,5969.157692307693
2026-02-23,17,Restaurant,136484.92500000002,21,20,6824.246250000001
2026-02-23,20,Restaurant,16160.2,5,5,3232.04
2026-02-24,9,Aggregator,6364.8,3,3,2121.6
2026-02-24,15,Aggregator,5366.05,4,4,1341.5125
2026-02-24,19,Aggregator,12974.4,7,7,1853.4857142857143
2026-02-24,19,Delivery,3669.45,1,1,3669.45
2026-02-24,21,Aggregator,12802.699999999999,4,4,3200.6749999999997
2026-02-24,10,Restaurant,17676.6,8,8,2209.575
2026-02-24,11,Restaurant,8780.925,6,6,1463.4875
2026-02-24,12,Restaurant,33969.4,11,11,3088.127272727273
2026-02-24,13,Restaurant,23245.375,11,10,2324.5375
2026-02-24,14,Restaurant,36589.1,13,11,3326.281818181818
2026-02-24,16,Restaurant,28554.899999999994,9,9,3172.766666666666
2026-02-24,17,Restaurant,9789.025,5,5,1957.8049999999998
2026-02-24,18,Restaurant,61727.0,8,8,7715.875
2026-02-24,20,Restaurant,25114.525,4,3,8371.508333333333
2026-02-24,22,Restaurant,5440.0,3,3,1813.3333333333333
2026-02-25,10,Delivery,3988.2,1,1,3988.2
2026-02-25,15,Delivery,2183.65,1,1,2183.65
2026-02-25,9,Aggregator,2004.2999999999997,1,1,2004.2999999999997
2026-02-25,10,Aggregator,1468.8,1,1,1468.8
2026-02-25,11,Aggregator,4544.1,3,3,1514.7
2026-02-25,12,Delivery,29574.9,3,3,9858.300000000001
2026-02-25,12,Aggregator,15554.15,8,8,1944.26875
2026-02-25,15,Aggregator,1897.2,1,1,1897.2
2026-02-25,18,Pickup,433.5,1,1,433.5
2026-02-25,18,Aggregator,18875.1,5,5,3775.0199999999995
2026-02-25,18,Delivery,6418.35,3,3,2139.4500000000003
2026-02-25,19,Aggregator,19178.55,8,8,2397.31875
2026-02-25,19,Pickup,5452.75,2,2,2726.375
2026-02-25,20,Delivery,7438.35,3,3,2479.4500000000003
2026-02-25,20,Aggregator,25439.65,9,9,2826.6277777777777
2026-02-25,13,Restaurant,31019.049999999996,12,11,2819.9136363636358
2026-02-25,14,Restaurant,19453.1,7,7,2779.0142857142855
2026-02-25,16,Restaurant,26177.45,7,7,3739.6357142857146
2026-02-25,17,Restaurant,49337.825000000004,10,10,4933.7825
2026-02-25,21,Restaurant,25675.949999999997,7,7,3667.992857142857
2026-02-26,13,Aggregator,7083.9,4,4,1770.975
2026-02-26,13,Delivery,1676.1999999999998,1,1,1676.1999999999998
2026-02-26,13,Pickup,2541.5,1,1,2541.5
2026-02-26,15,Delivery,17363.8,5,5,3472.7599999999998
2026-02-26,15,Aggregator,9547.2,4,4,2386.8
2026-02-26,15,Pickup,2873.8500000000004,1,1,2873.8500000000004
2026-02-26,20,Aggregator,8307.9,4,4,2076.975
2026-02-26,20,Pickup,926.5,1,1,926.5
2026-02-26,20,Delivery,8929.25,3,3,2976.4166666666665
2026-02-09,10,Delivery,7348.25,3,3,2449.4166666666665
2026-02-09,10,Pickup,2618.0,1,1,2618.0
2026-02-09,9,Banquet,112455.0,1,1,112455.0
2026-02-09,22,Restaurant,1623.5,1,1,1623.5
2026-02-10,9,Aggregator,2348.55,2,2,1174.275
2026-02-10,9,Delivery,2214.25,2,2,1107.125
2026-02-10,10,Aggregator,2034.9,1,1,2034.9
2026-02-10,17,Delivery,3373.65,1,1,3373.65
2026-02-10,8,Restaurant,0.0,1,0,
2026-02-11,10,Delivery,4495.65,1,1,4495.65
2026-02-11,11,Pickup,11313.5,1,1,11313.5
2026-02-11,12,Pickup,1309.0,1,1,1309.0
2026-02-11,14,Aggregator,4689.45,3,3,1563.1499999999999
2026-02-11,19,Delivery,8282.4,3,3,2760.7999999999997
2026-02-11,19,Aggregator,8644.5,3,3,2881.5
2026-02-12,9,Aggregator,0.0,1,0,
2026-02-12,14,Aggregator,11245.5,4,4,2811.375
2026-02-12,21,Restaurant,6835.7,4,3,2278.5666666666666
2026-02-12,22,Restaurant,0.0,1,0,
2026-02-13,21,Delivery,3298.0,1,1,3298.0
2026-02-13,9,Aggregator,1759.5,1,1,1759.5
2026-02-13,16,Aggregator,4964.85,1,1,4964.85
2026-02-13,16,Pickup,5329.5,2,2,2664.75
2026-02-13,21,Pickup,8270.5,2,2,4135.25
2026-02-13,16,Banquet,102696.15000000001,1,1,102696.15000000001
2026-02-14,12,Delivery,1502.8000000000002,1,1,1502.8000000000002
2026-02-15,17,Pickup,2346.0,1,1,2346.0
2026-02-15,18,Pickup,816.0,1,1,816.0
2026-02-16,17,Aggregator,3037.05,1,1,3037.05
2026-02-16,9,Banquet,21267.0,1,1,21267.0
2026-02-16,22,Restaurant,1406.75,2,2,703.375
2026-02-17,14,Pickup,765.0,1,1,765.0
2026-02-17,16,Delivery,5742.599999999999,3,3,1914.1999999999998
2026-02-17,16,Pickup,4059.6,1,1,4059.6
2026-02-18,9,Aggregator,2111.4,1,1,2111.4
2026-02-18,17,Delivery,3370.25,1,1,3370.25
2026-02-18,17,Pickup,1530.0,1,1,1530.0
2026-02-18,22,Restaurant,0.0,1,0,
2026-02-19,13,Delivery,1911.65,1,1,1911.65
2026-02-19,16,Pickup,4072.35,2,2,2036.175
2026-02-20,10,Delivery,3050.65,1,1,3050.65
2026-02-20,10,Aggregator,5737.5,3,3,1912.5
2026-02-20,11,Aggregator,2891.7000000000003,2,2,1445.8500000000001
2026-02-20,11,Delivery,11414.65,3,3,3804.883333333333
2026-02-20,21,Pickup,3757.0,1,1,3757.0
2026-02-22,13,Delivery,3475.65,1,1,3475.65
2026-02-22,13,Banquet,7701.0,1,1,7701.0
2026-02-22,22,Delivery,1410.1499999999999,1,1,1410.1499999999999
2026-02-23,22,Pickup,1691.5,1,1,1691.5
2026-02-23,10,Aggregator,2562.75,1,1,2562.75
2026-02-23,19,Delivery,4542.4,2,2,2271.2
2026-02-23,21,Delivery,16.064999999999998,1,1,16.064999999999998
2026-02-24,9,Delivery,10905.5,1,1,10905.5
2026-02-24,15,Pickup,1856.3999999999996,1,1,1856.3999999999996
2026-02-24,21,Delivery,8371.65,3,2,4185.825
2026-02-24,21,Pickup,7981.5,1,1,7981.5
2026-02-25,9,Delivery,2792.25,1,1,2792.25
2026-02-25,15,Pickup,2338.35,1,1,2338.35
2026-02-25,19,Delivery,3229.15,1,1,3229.15
2026-02-26,2,Delivery,1536.7999999999997,1,1,1536.7999999999997
2026-02-26,9,Restaurant,21610.4,11,10,2161.04
2026-02-26,10,Restaurant,21440.399999999998,9,8,2680.0499999999997
2026-02-26,11,Restaurant,27052.1,12,12,2254.3416666666667
2026-02-26,12,Restaurant,24806.4,9,9,2756.266666666667
2026-02-26,14,Restaurant,37680.075,15,13,2898.4673076923073
2026-02-26,16,Restaurant,41872.7,10,10,4187.2699999999995
2026-02-26,17,Restaurant,29651.8675,11,9,3294.6519444444443
2026-02-26,18,Restaurant,40825.5,9,9,4536.166666666667
2026-02-26,19,Restaurant,101980.875,17,16,6373.8046875
2026-02-26,21,Restaurant,27000.9725,7,6,4500.162083333334
2026-02-27,11,Aggregator,5327.799999999999,4,4,1331.9499999999998
2026-02-27,12,Aggregator,9813.25,6,5,1962.65
2026-02-27,12,Delivery,5534.35,1,1,5534.35
2026-02-27,14,Aggregator,9065.25,5,5,1813.05
2026-02-27,15,Aggregator,11077.2,2,2,5538.6
2026-02-27,19,Aggregator,20817.35,6,6,3469.558333333333
2026-02-27,19,Delivery,18224.85,5,5,3644.97
2026-02-27,19,Pickup,3757.0,2,2,1878.5
2026-02-27,21,Aggregator,14481.45,5,5,2896.29
2026-02-27,9,Restaurant,15228.599999999999,8,8,1903.5749999999998
2026-02-27,10,Restaurant,20292.9,11,11,1844.809090909091
2026-02-27,13,Restaurant,26311.07,8,8,3288.88375
2026-02-27,15,Delivery,1138.15,2,2,569.075
2026-02-27,16,Restaurant,45569.35,11,10,4556.9349999999995
2026-02-27,17,Restaurant,35530.085,9,7,5075.726428571428
2026-02-27,18,Restaurant,41673.8,11,9,4630.422222222222
2026-02-27,20,Restaurant,59146.4,14,11,5376.945454545455
2026-02-28,9,Delivery,3178.15,1,1,3178.15
2026-02-28,10,Delivery,0.0,2,0,
2026-02-28,11,Aggregator,4570.45,2,2,2285.225
2026-02-28,12,Aggregator,10534.050000000001,5,5,2106.8100000000004
2026-02-28,12,Delivery,1154.3000000000002,1,1,1154.3000000000002
2026-02-28,13,Aggregator,15580.5,5,5,3116.1
2026-02-28,13,Delivery,8870.599999999999,2,2,4435.299999999999
2026-02-28,15,Aggregator,28266.749999999996,9,9,3140.7499999999995
2026-02-28,18,Pickup,4294.2,2,2,2147.1
2026-02-28,18,Delivery,12993.949999999999,5,5,2598.79
2026-02-28,18,Aggregator,13685.849999999999,4,4,3421.4624999999996
2026-02-28,20,Aggregator,9066.95,3,3,3022.316666666667
2026-02-28,20,Delivery,9951.8,2,2,4975.9
2026-02-28,21,Delivery,9913.55,4,4,2478.3875
2026-02-28,21,Aggregator,5886.25,4,4,1471.5625
2026-02-28,12,Banquet,203090.5,4,4,50772.625
2026-02-28,14,Restaurant,40232.2,10,9,4470.2444444444445
2026-02-28,16,Restaurant,46880.9,14,12,3906.741666666667
2026-02-28,17,Restaurant,82900.925,14,14,5921.494642857143
2026-02-28,18,Banquet,0.0,1,0,
2026-02-28,19,Restaurant,112200.85,18,18,6233.3805555555555
2026-02-28,22,Restaurant,11408.275,5,3,3802.758333333333
2026-02-27,14,Delivery,7694.199999999999,3,3,2564.733333333333
2026-02-27,21,Delivery,4377.5,3,3,1459.1666666666667
2026-02-27,22,Aggregator,4842.45,1,1,4842.45
2026-02-27,11,Banquet,161245.0,1,1,161245.0
2026-02-28,9,Aggregator,11161.349999999999,4,4,2790.3374999999996
2026-02-28,10,Aggregator,14106.6,4,4,3526.65
2026-02-28,15,Pickup,850.0,1,1,850.0
2026-02-28,15,Delivery,11555.75,2,2,5777.875
2026-02-28,20,Pickup,2274.6000000000004,2,2,1137.3000000000002
